Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.48453792,28.59252259,28.65222825,32.18865127,30.59027596,31.47603937,32.77386773,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Sao Tome and Principe,STP,..,8.058436954,7.734854451,6.942293843,6.022161039,5.379316999,5.292399729,5.154060845,6.588541695,6.558547995,4.677117879,2.810793123,2.739103293,3.029792079,2.526552117,2.744496276,2.318623868,2.192513641,2.208590089,2.097813872,0.855948992,0.833839112,0.736515068
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Saudi Arabia,SAU,9.227118786,9.603893787,9.881582207,10.3185415,10.10235561,9.362611988,9.439599384,9.768302133,8.808244252,10.64744176,10.8283831,9.933551162,9.726942038,9.899814714,10.83179611,12.8336334,13.19826974,13.29363315,12.5695607,12.48911951,12.6378878,13.20718021,14.43588148
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Senegal,SEN,20.83892501,20.98396207,21.58689514,20.57588963,20.95936579,19.90577529,19.2454738,18.61612738,17.53933132,15.76568231,15.57288881,17.24574864,16.99510584,17.38002414,16.99741556,17.0529992,16.41265626,15.80530875,15.52562326,14.89211538,14.64224451,14.98832543,15.10399907
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Serbia,SRB,27.11981286,24.80225719,22.45300086,20.1883203,20.48405433,19.53563499,18.57624817,17.76799681,17.16507452,14.91762079,15.30340435,15.22828907,15.82085669,16.11881898,14.96365924,14.76792786,14.81139304,15.08669422,14.52732012,13.68195214,13.28391714,13.00868006,13.51176249
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Seychelles,SYC,18.05486866,16.88469358,17.16285092,15.36825086,7.197384981,8.217597624,8.42422568,9.184975823,9.176197474,7.790422059,7.934059929,7.352949867,8.192005673,7.232641548,7.268660637,5.762684569,6.147246961,5.890820946,6.120239836,5.324014322,7.463586567,7.052410041,5.811184071
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Sierra Leone,SLE,3.345756484,3.59878119,3.269826993,2.791390239,2.630103172,2.524644911,2.653437572,2.507274908,2.490173543,2.158748943,2.177217871,2.262127717,2.024350431,1.641227294,1.532975429,1.735554724,1.924022541,1.974289864,2.099095403,1.951559825,1.884905711,1.877770809,1.785496966
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Singapore,SGP,25.86148604,23.39469785,24.73764032,24.76541269,27.1193676,27.0767618,26.57800599,23.8226519,20.58566497,20.27337643,20.77383303,19.58255151,19.11682198,17.63840961,17.99976889,18.08932985,17.47613809,18.56868525,20.73199808,19.3931713,19.75440782,20.78557099,20.50088743
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,1.527810933,1.156003853,0.939377389,2.268402594,2.287178709,2.318402885,2.210941328,1.357587862,1.256494995,1.241755561,1.170535736,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Slovak Republic,SVK,19.97940878,21.33386398,19.41107971,19.71430561,20.39987478,20.60750949,20.6550899,20.33950953,19.00140477,15.17654924,18.03337244,18.18007411,18.13583673,17.49490048,19.30845774,19.58723336,18.59915137,17.94974026,18.88105587,19.72390815,18.21530383,20.40148612,20.3300165
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Slovenia,SVN,21.66002002,21.92983427,21.54101632,21.69442316,21.43999377,20.60883101,20.47089989,20.37507795,19.201582,17.12688871,17.47902295,18.21143714,18.73041142,19.15985954,19.62320694,19.93938327,20.16714694,20.57310748,20.30824379,20.59850719,20.52790735,19.96803712,19.87036014
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Solomon Islands,SLB,..,..,..,6.073365231,6.166319335,5.863559933,6.423248882,7.458085858,7.597672485,8.300456171,8.79884026,9.28839412,9.26871236,8.643329535,9.874826147,7.878899118,7.856335048,10.33572562,10.17194542,10.35136769,9.681382262,..,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,South Africa,ZAF,18.96826643,19.03695787,19.0721823,18.50211188,17.98981452,17.37057973,15.59552455,15.44192483,15.60869108,14.50780436,13.85957361,12.86177002,12.48259185,12.36677578,12.48071139,12.51794447,12.48364435,12.5127045,12.45703328,12.40089127,11.755616,11.92234056,12.26695207
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,South Sudan,SSD,..,..,..,..,..,..,..,..,1.838673419,2.610020805,2.331123774,2.063109892,2.715971552,4.017251079,2.675835618,3.534277011,..,..,..,..,..,..,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Spain,ESP,16.23259052,15.83254041,15.24097061,14.70484852,14.1706722,13.70917565,13.33521946,12.89911384,12.69552004,11.58976287,11.39759245,11.49861388,11.12487198,11.18698668,11.30322446,11.29402685,11.26496294,11.32799193,11.02687275,10.91381623,10.99105459,11.30574577,11.40482941
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Sri Lanka,LKA,15.05451498,14.11977662,19.11422132,18.59193138,18.72074443,19.51298566,19.22587692,18.49792438,17.95409417,18.10773411,18.45668422,18.61568688,19.73794236,18.06463065,17.15642919,16.17695988,16.01865925,14.89129605,15.03278402,16.16080032,16.25968994,17.97754922,19.59445788
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,St. Kitts and Nevis,KNA,6.999929667,6.666397219,5.732847312,6.698070034,6.507967822,6.398862906,5.891075452,5.971296082,5.729684433,7.20580268,8.265241089,7.740149283,7.463664389,7.139893829,6.859396553,6.550772648,5.725704453,5.384257364,5.414250564,5.480176094,5.078311587,4.800276076,4.547363689
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,St. Lucia,LCA,..,..,..,..,..,..,4.110172874,4.434965207,3.762556435,3.554684606,3.09111442,2.920464743,2.937318663,2.718065408,2.5394446,2.906849253,3.146082585,3.00549793,2.914254026,1.968876427,2.634810711,2.764872521,2.62357775
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,St. Vincent and the Grenadines,VCT,5.214580966,5.809544169,4.880245632,4.867361966,4.971488092,5.108182898,4.365746621,4.919404104,4.285734217,4.686871228,4.908993598,4.375576145,4.182294246,4.292648384,4.685240436,4.794933371,4.991312733,4.953266927,4.87835523,4.04909173,3.703230205,3.451380042,3.732366044
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Sudan,SDN,8.301581589,6.44579943,6.41767752,5.917529662,5.556734196,5.057505194,4.527741365,4.496305856,4.50574782,5.134511309,..,..,..,..,..,..,..,..,..,..,..,..,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Suriname,SUR,14.21889527,12.76660789,13.51651815,12.85441388,15.13243717,16.69728516,23.20288648,23.48343878,25.31449783,20.26696748,20.98724256,20.8137282,21.29122551,18.78570167,16.35249219,11.49323763,13.40076984,23.61014154,21.32326357,17.42597135,23.10871567,21.9015741,28.97687922
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Sweden,SWE,20.1587442,19.21743989,18.67144973,18.08070201,17.39032731,17.15572902,17.15140752,17.18175406,15.7901539,13.74834003,14.7205842,14.59704579,13.92046563,13.30496399,13.06286676,13.60516563,13.1918666,13.04552945,13.03144415,12.80441158,12.36082768,13.16209543,13.42224928
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Switzerland,CHE,17.64133399,18.36673333,18.75788226,18.56511767,18.45910595,18.71843398,19.07712073,19.26382086,19.34810897,17.89915043,17.89632704,18.19448808,17.7313708,17.80054077,17.54952531,17.11865816,17.33221321,17.49101995,17.66674993,17.92353933,17.7873158,19.12265963,18.4049659
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..,9.662765911,9.470980087,9.226041113,7.617665427,10.73290727,11.37774387,12.80529159,13.22896965,13.4323434,15.62585236,14.99886719,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Tanzania,TZA,9.858122607,9.465636593,9.366992546,9.375857236,9.190216557,9.026503074,8.821439254,8.817414345,8.744588961,8.666675269,8.665829302,9.54869846,9.438233264,9.110895166,9.120109,7.855564961,7.813717838,7.665587155,8.073823151,8.501810556,8.03212809,8.024874633,8.187171923
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Thailand,THA,28.37544528,27.82676748,28.51503178,29.58050295,29.41896805,29.61506806,30.16807997,30.58744967,30.55473054,29.46214007,30.93047882,28.99588092,27.97278735,27.58869075,27.57350096,27.3740712,27.14423937,27.01481548,26.71283439,25.62159641,25.55368553,27.17740165,27.02069218
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Timor-Leste,TLS,2.534419225,2.498494586,2.573406851,2.62358772,2.497368254,2.447909005,2.5046475,2.065806011,1.683732095,1.385139141,1.009196751,0.910252763,0.793999423,0.723328925,0.776623601,0.970746646,1.092591043,1.549190957,1.681057304,1.833911025,1.52727304,0.752794483,1.292118301
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Togo,TGO,7.46296374,7.957815054,7.886258207,7.205470053,7.040317483,7.923105905,8.681059561,19.09282108,16.17591322,15.1024937,14.59123648,14.22848907,11.95332134,14.54411878,16.17649947,14.881297,13.4059683,13.0097568,13.25264391,12.6335069,13.72682534,..,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Tonga,TON,8.87109888,8.378363816,7.872495251,7.876257901,7.668170653,7.328202635,6.955787356,7.058599387,6.703051322,6.537840806,6.008654353,5.829613418,5.852522138,6.181300274,6.235558693,6.026708221,6.037358972,5.95928083,5.798578349,5.168290721,5.606668857,5.188789572,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Trinidad and Tobago,TTO,..,..,..,..,..,..,..,..,..,..,..,..,17.32421796,13.88501334,14.34536174,14.05325088,17.14355986,16.22252068,17.06591493,15.52123546,14.29953134,18.81717577,22.24170296
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Tunisia,TUN,16.31004233,16.55053801,16.54863652,16.07968745,15.77687089,15.65236082,16.15475061,16.8400365,18.13862776,16.93690224,15.72391041,15.96951608,15.43494647,15.00824302,14.5464537,14.01037803,13.80895065,14.20098852,14.51688134,14.31889338,13.69364113,14.41715511,15.07895712
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Turkiye,TUR,18.70562697,17.71462985,16.9326153,17.11144698,16.94823506,16.9038637,17.059374,16.80466786,16.26460107,15.15760591,15.05396857,16.44867103,15.8337489,16.27985574,16.77169702,16.69618545,16.5954579,17.59183105,19.0837558,18.37746771,19.1391926,22.23804957,22.10864837
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Turkmenistan,TKM,9.837258281,13.89266399,14.50265252,17.4800101,20.45651585,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Turks and Caicos Islands,TCA,3.394780858,2.966677148,2.82480961,2.77120201,2.329927504,2.058530452,1.721075813,1.874181389,1.58716359,1.909778465,1.253545855,0.998985167,0.701770309,0.727091449,0.741912088,0.691456049,0.630247217,0.625901708,0.563342071,0.520705019,0.670464415,0.593044198,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Tuvalu,TUV,0.688461538,0.721481481,0.805806452,1.148333333,0.891935484,0.787666667,0.840625,0.738235294,1,1.027777778,1.088571429,1.026315789,..,..,..,..,..,..,..,..,..,..,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Uganda,UGA,7.098978105,7.061988776,7.354144342,7.055683802,6.364934006,7.009315598,7.090616066,7.125823101,7.30696526,20.07784579,19.65630717,19.08630722,18.67000674,16.54856162,15.63386283,17.60854768,16.2297476,15.52299609,15.77935562,15.46630748,15.79525672,16.43374919,16.37186971
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Ukraine,UKR,17.38735465,16.33479342,16.92890518,17.54394188,17.51169087,18.50828186,18.74896021,18.40445956,15.88655446,14.31668289,13.0957491,11.76553427,12.22962711,11.14059174,12.22812816,11.90277912,12.21912603,11.98030207,11.53402155,10.78860042,10.10138261,10.28329715,7.576765142
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,United Arab Emirates,ARE,9.072000292,13.31375919,13.06347632,12.26246108,11.51238292,10.60803974,9.656954628,9.025577573,8.600265388,9.195377117,8.475421758,8.14829316,8.085036377,7.925744268,8.115294537,9.175893352,9.327460911,9.381380823,8.925789795,8.867353108,10.29178004,10.0017515,9.725953229
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,United Kingdom,GBR,13.27665087,12.47645347,12.11543352,11.56235149,10.94979197,10.51425238,10.07589478,9.671981184,9.590926205,9.071979504,9.445321354,9.329359614,9.34636156,9.593675847,9.410667517,9.294784996,9.109856425,9.054243926,8.952406352,8.796864347,8.964552381,8.653115764,8.39456222
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,United States,USA,15.11507499,13.9193094,13.45287764,13.31651175,13.17418108,12.98331952,12.99072267,12.76975661,12.2167302,11.69878959,11.9060851,11.94724683,11.85756063,11.79811646,11.65547549,11.66231343,11.22363792,11.25885647,11.34807393,11.05803677,10.62906472,10.71037081,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Uruguay,URY,12.5186631,12.67439435,13.08012991,14.87090944,14.90260843,14.85246711,14.54339075,13.73514408,14.94688285,14.81860071,13.52832362,12.73340431,12.17315682,11.26622779,12.14330217,13.24266133,10.98677488,10.27325273,10.95255654,10.36857497,10.25561022,10.81035521,10.35768053
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,10.18113597,10.245089,10.53536906,11.61452326,12.6883575,12.80946893,13.65402063,13.81578597,15.91434519,17.54269108,19.16436994,19.57183518,19.14488087
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Vanuatu,VUT,4.513768329,4.495731057,4.204853227,4.104098894,4.034017107,3.798553815,3.612351114,3.109758403,2.557506306,2.94354775,4.987999261,4.333502649,3.758769018,3.41460693,3.496065093,2.834653577,2.508647455,2.903392385,2.776564919,..,..,..,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,"Venezuela, RB",VEN,18.52902992,16.98932795,16.43859487,17.11812259,16.45775144,15.07806447,13.90856953,13.33672421,12.83958618,13.62486832,11.89951988,11.64524006,11.7676049,11.5143021,12.07335643,..,..,..,..,..,..,..,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Viet Nam,VNM,..,..,..,..,..,18.82328356,19.38072563,19.3804145,18.57965765,18.30103546,17.13057057,18.69414554,20.27409248,20.68745369,20.37122923,20.96009168,21.4882532,22.62712397,23.36716792,23.7867165,23.94724304,24.6174305,24.75931217
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,West Bank and Gaza,PSE,10.43907641,10.97235058,9.041565892,12.58316532,9.90202255,11.31162573,8.514855188,9.976443076,10.92005909,10.77581409,12.22950989,11.46959173,13.11064513,11.89893086,10.75076664,9.321233288,10.0263544,11.65550595,11.54725188,11.23471562,11.04708435,11.19332928,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Zambia,ZMB,9.453296547,9.081867226,9.585879251,10.14813672,10.06523898,9.840460977,9.407918982,8.679804366,8.453968149,8.684927817,7.578283936,7.51615953,7.075813251,6.023734529,6.819983359,7.522311308,7.68612523,8.127238236,6.84776648,6.788930097,7.715369781,18.24920243,13.82480402
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Zimbabwe,ZWE,13.38798171,13.14537155,11.87174048,12.16673996,13.94948538,15.12284892,16.01318835,16.09742314,16.33451644,11.03051314,9.208112851,9.172401152,14.04340216,12.91905671,12.5907647,11.88859922,11.59601989,11.01700859,13.678137,14.22235975,15.69656644,12.44293386,21.48686149
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Africa Eastern and Southern,AFE,14.65120957,14.71108008,14.09487338,14.45972258,14.39962833,13.57106088,12.22533361,11.87410983,11.18299868,11.61882129,11.12426944,10.48313303,10.28512355,9.943410897,9.749803753,9.953198921,9.949286631,9.781869418,10.83054262,10.7329119,10.35488753,10.48798179,10.52750258
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Africa Western and Central,AFW,12.58190503,12.5514021,11.55213576,11.60576934,10.79265071,10.43217148,9.594042284,9.550124302,9.434683545,9.26227173,8.118742474,8.717806247,8.688866235,9.977224348,10.4098916,10.16612441,9.86146461,9.957639343,10.42812477,11.37537446,11.90028375,13.09124199,12.60779169
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Arab World,ARB,11.94456186,12.42851494,12.6932313,13.0429238,12.75880162,12.3903411,11.88574736,11.48892319,11.18756055,10.97945955,11.00532039,11.64015268,11.44577557,11.21330024,11.37724439,11.64367611,11.62014174,11.38734193,11.56740906,11.38415267,11.81638143,12.35364695,13.17147339
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Caribbean small states,CSS,..,..,..,..,..,..,..,..,..,..,..,..,11.01505739,9.687867873,9.649750573,8.877119464,9.601582952,9.619268488,9.660025394,8.798093383,8.664314864,9.895266873,10.8499139
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Central Europe and the Baltics,CEB,18.32135015,18.03916142,17.57316171,17.92664668,18.59148328,18.35817536,18.55345942,18.34862839,17.96214402,17.07870246,17.93044619,18.61395526,18.07076144,17.45761791,18.60569245,18.86103253,18.95095402,18.26052577,17.85687843,17.54741186,16.83224315,17.24213471,17.19294622
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Early-demographic dividend,EAR,17.62490083,17.49925422,17.62005551,17.40744145,17.2777819,17.02915805,17.35207764,16.86697677,16.73918413,16.09827387,15.83082475,16.09646758,16.08758232,15.76107475,15.76099303,17.19195452,17.01038742,17.00196451,17.20103408,16.77736859,17.0530846,17.60505374,17.622745
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,East Asia & Pacific,EAS,..,..,..,..,23.41263795,23.65229993,24.02531059,24.49075775,24.36162541,23.55537889,24.26864705,24.18611111,24.12297275,24.11862857,24.44797975,24.22316241,23.72625972,23.91552509,23.93420496,23.16234977,23.04704945,24.14162255,24.73928961
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,East Asia & Pacific (excluding high income),EAP,..,..,..,..,30.72942668,30.61987445,30.91404564,30.83736812,30.67876861,30.13599824,29.65236517,29.99754003,29.61478331,28.98108321,28.84937651,27.71917996,26.91206027,26.96213191,26.77407633,25.80520942,25.46320544,26.6453086,26.64942771
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,..,..,30.74018376,30.63059318,30.92486734,30.84816298,30.68950796,30.14654759,29.66274521,30.0080192,29.62505019,28.99117221,28.8594256,27.72887358,26.9214502,26.97153434,26.78339915,25.8142104,25.47209074,26.65461028,26.65872625
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Euro area,EMU,17.41824906,17.13539307,16.66534315,16.21470175,15.99325582,15.71129905,15.64000989,15.67348046,15.06584384,13.63588548,14.27565239,14.53305533,14.37216065,14.29657892,14.48059241,15.09878726,15.18465517,15.13768849,15.01600962,14.81083966,14.59858173,14.83895959,14.93337137
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Europe & Central Asia,ECS,16.81247428,16.36770751,15.94426978,15.56725886,15.33506558,15.07201536,14.97091345,14.9234229,14.55028014,13.30387372,13.74741296,13.83829729,13.56710831,13.4918054,13.67946296,14.14186947,14.24124066,14.26085997,14.22321365,14.05401714,13.99542995,14.17400605,14.08403002
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Europe & Central Asia (excluding high income),ECA,..,..,16.426757,16.15575629,16.55006776,16.73272817,16.46601138,16.18240488,15.70899105,13.84372709,13.73511692,13.18354495,12.97716147,12.82472601,13.17268344,13.91446354,13.72718972,14.18576751,14.65177547,14.47163606,14.99820012,15.45345088,15.21223719
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,16.25026444,16.25158957,16.70962574,16.77476859,16.59624078,16.40725282,16.05217346,14.60784994,14.51051321,14.10827412,13.67816595,13.38052905,13.97027189,14.73023493,14.71344786,14.86012596,15.18556284,14.95512289,15.24555522,15.78464625,15.62268666
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,European Union,EUU,17.50795509,17.18953631,16.73190505,16.31380335,16.12313838,15.84861015,15.81354932,15.85169068,15.26446404,13.87211046,14.51305476,14.79486746,14.58879516,14.45777449,14.70553335,15.30145293,15.38569252,15.29181397,15.15855351,14.95477043,14.67879465,14.92620409,14.98681898
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Fragile and conflict affected situations,FCS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Heavily indebted poor countries (HIPC),HPC,11.01316677,11.33365153,11.24853057,10.97151429,10.79332554,10.29705922,10.05482325,9.93596278,9.452167015,10.14952785,9.35605383,9.452348724,9.538284337,10.00921649,9.93871537,9.905936574,9.61486323,9.216683173,10.55405731,10.66041804,10.7065769,11.02627232,10.77170773
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,High income,HIC,17.2306874,16.22297822,15.80365861,15.62712856,15.52257628,15.245316,15.05093633,14.91208029,14.39791383,13.54613431,14.13821473,14.0324671,13.84587896,13.59627377,13.61587024,13.8569531,13.78963492,13.77515687,13.74773271,13.4034563,13.24257357,13.29671774,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,IBRD only,IBD,..,..,..,..,21.3260729,20.98491831,21.10144081,20.86667833,20.95416749,20.84303559,20.55519797,20.62316515,20.62128658,20.42104053,20.74422784,21.68172705,21.27199722,21.18957296,21.52274858,20.86943593,21.21971331,22.15962289,21.87037499
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,IDA & IBRD total,IBT,..,..,..,..,20.30215361,20.006418,20.0947051,19.91480593,19.97871614,19.86148248,19.59879346,19.88720378,19.91723801,19.74472566,20.02960581,20.86366552,20.52158324,20.47384183,20.86784406,20.30442509,20.63599467,21.60156963,21.33735517
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,IDA blend,IDB,11.15934048,11.55069543,11.02485943,11.24748082,11.20178746,11.33406741,10.98412735,10.64529481,10.49112304,10.06472082,9.055485237,9.546179026,9.905491376,10.42460101,10.7734325,10.55374586,10.07503576,10.0483287,10.56785723,11.61398269,11.91798063,12.77204901,13.18423047
